 oidref |                 id                 
2310380 |"Gaia DR3 6225165597853415552"      
2310380 |"NAME DENIS 1456-2747"              
2312902 |"Gaia DR3 5997082214303850880"      
2312902 |"NAME SZ 108A"                      
2312954 |"Gaia DR3 5997083008890845184"      
2312954 |"NAME Krautter's Star"              
2313500 |"Gaia DR3 5993154041528426624"      
2313500 |"NAME NGC 6124 the I-49"            
2313526 |"Gaia DR3 5993146649866940288"      
2313526 |"NAME NGC 6124 the I-10"            
2317429 |"Gaia DR3 5965406010180880640"      
2317429 |"HIP  83547"                        
2317429 |"NAME Rapeto"                       
2319253 |"HIP  86228"                        
2319253 |"NAME Sargas"                       
2322712 |"Gaia DR3 6713727061309245952"      
2322712 |"HIP  95347"                        
2322712 |"NAME Rukbat"                       
2324586 |"Gaia DR3 6778413151435607680"      
2324586 |"HIP 102626"                        
2324586 |"NAME Speedy Mic"                   
2326611 |"Gaia DR3 6010112977583230080"      
2326611 |"NAME HH 55 IRS"                    
2327248 |"Gaia DR3 6017637966472859392"      
2327248 |"NAME Water Fountain Nebula"        
2328828 |"Gaia DR3 5966667734115159040"      
2328828 |"HIP  82911"                        
2328828 |"NAME OAO 1653-40"                  
2329768 |"Gaia DR3 5972172198601109632"      
2329768 |"NAME LS 3976 W"                    
2331055 |"Gaia DR3 5972460442434579968"      
2331055 |"NAME Fried Egg Nebula"             
2333409 |"Gaia DR3 5960219579529308544"      
2333409 |"NAME Walnut Nebula"                
2338662 |"NAME OKM2018 SWIFT J1907.8-3940"   
2338662 |"Gaia DR3 6717600297177088000"      
2341880 |"NAME OKM2018 SWIFT J1548.6-3211"   
2341880 |"Gaia DR3 6015633728537536000"      
2343552 |"Gaia DR3 5971244451311982336"      
2343552 |"HIP  82545"                        
2343552 |"NAME Pipirima"                     
2343679 |"Gaia DR3 5971289565647972608"      
2343679 |"HIP  82514"                        
2343679 |"NAME Xamidimura"                   
2345440 |"Gaia DR3 5972713330116580096"      
2345440 |"NAME LSF 1"                        
2345440 |"HIP  84425"                        
2345484 |"Gaia DR3 5973935982711895296"      
2345484 |"NAME GM 1-24 IRS 1"                
2345487 |"Gaia DR3 5973935231089888384"      
2345487 |"NAME GM 1-24 IRS 30"               
2345497 |"Gaia DR3 5973935987007930624"      
2345497 |"NAME GM 1-24 IRS 13"               
2347116 |"HIP  85696"                        
2347116 |"NAME Lesath"                       
2347504 |"HIP  85927"                        
2347504 |"NAME Shaula"                       
2349028 |"Gaia DR3 4039970797062166400"      
2349028 |"HIP  87261"                        
2349028 |"NAME Fuyue"                        
2353500 |"Gaia DR3 6719168132036642432"      
2353500 |"NAME VV CrA IRC"                   
2353593 |"Gaia DR3 6731196617449019392"      
2353593 |"NAME CrA 3"                        
2353678 |"Gaia DR3 6731197235924261504"      
2353678 |"NAME CrA 1"                        
2354440 |"Gaia DR3 6731202488668747904"      
2354440 |"NAME CrA 3B"                       
2354549 |"HIP  94114"                        
2354549 |"NAME Meridiana"                    
2359189 |"NAME OKM2018 SWIFT J1624.5-3317"   
2359189 |"Gaia DR3 6024804617596428160"      
2359912 |"Gaia DR3 6026152137856166912"      
2359912 |"HIP  82396"                        
2359912 |"NAME Larawag"                      
2361664 |"Gaia DR3 5979188521556044416"      
2361664 |"NAME IRAS 17159-3324A"             
2361665 |"Gaia DR3 5979188521556039168"      
2361665 |"NAME IRAS 17159-3324B"             
2371233 |"HIP  90185"                        
2371233 |"NAME Kaus Australis"               
2374401 |"Gaia DR3 6745589980571162752"      
2374401 |"HIP  95262"                        
2374401 |"NAME Sika"                         
2376374 |"HIP  73714"                        
2376374 |"NAME Brachium"                     
2377579 |"Gaia DR3 6041076668127513984"      
2377579 |"HIP  78104"                        
2377579 |"NAME Iklil"                        
2382122 |"Gaia DR3 5979492330361622912"      
2382122 |"NAME Cotton Candy Nebula"          
2396160 |"NAME OKM2018 SWIFT J1924.9-2918"   
2396160 |"Gaia DR3 6758696945147732352"      
2400009 |"Gaia DR3 6234854936701816192"      
2400009 |"NAME PDS 144S"                     
2400232 |"Gaia DR3 6234854940998102912"      
2400232 |"NAME PDS 144N"                     
2400278 |"Gaia DR3 6235406071207202688"      
2400278 |"HIP  78265"                        
2400278 |"NAME Fang"                         
2401703 |"HIP  80763"                        
2401703 |"NAME Antares"                      
2406927 |"Gaia DR3 6044420729667868928"      
2406927 |"HIP  81266"                        
2406927 |"NAME Paikauhale"                   
2412112 |"Gaia DR3 4060103885753666048"      
2412112 |"NAME LS 4306 N"                    
2412501 |"Gaia DR3 4060103817034176000"      
2412501 |"NAME LS 4306 S"                    
2412510 |"Gaia DR3 4056922105185686784"      
2412510 |"NAME XTE J17391-3021"              
2420120 |"Gaia DR3 4056507726799504256"      
2420120 |"NAME OGLE GC-RCB-2"                
2430271 |"Gaia DR3 4062446910648807168"      
2430271 |"HIP  88414"                        
2430271 |"NAME Pincoya"                      
2432279 |"HIP  88635"                        
2432279 |"NAME Alnasl"                       
2473749 |"HIP  89931"                        
2473749 |"NAME Kaus Media"                   
2477592 |"Gaia DR3 6760703042771435136"      
2477592 |"HIP  93506"                        
2477592 |"NAME Ascella"                      
2479411 |"Gaia DR3 6754990976787039872"      
2479411 |"HIP  98066"                        
2479411 |"NAME Terebellum"                   
2482381 |"HIP  78401"                        
2482381 |"NAME Dschubba"                     
2482758 |"Gaia DR3 6048602103663486592"      
2482758 |"HIP  80112"                        
2482758 |"NAME Alniyat"                      
2482906 |"Gaia DR3 6049163060744821760"      
2482906 |"NAME DoAr 24E"                     
2482906 |"NAME DoAr 24E IRC"                 
2483038 |"Gaia DR3 6049139455604519808"      
2483038 |"NAME rho Oph S4"                   
2483038 |"NAME S4 in rho Oph Cloud"          
2483654 |"Gaia DR3 6049135847831990016"      
2483654 |"NAME rho Oph S16"                  
2483812 |"Gaia DR3 6049162545348745984"      
2483812 |"NAME rho Oph S28"                  
2483841 |"Gaia DR3 6049161961233192576"      
2483841 |"NAME ROBZ 4"                       
2483841 |"NAME Oph S1"                       
2483841 |"NAME rho Oph S1"                   
2483841 |"NAME S1 in rho Oph Cloud"          
2483883 |"Gaia DR3 6049139524323997440"      
2483883 |"NAME rho Oph S3"                   
2483883 |"NAME S3 in rho Oph Cloud"          
2486568 |"Gaia DR3 6049055514763706368"      
2486568 |"NAME IRAS 16248-2841"              
2488221 |"Gaia DR3 6050675438988944896"      
2488221 |"NAME RX J1627.6-2404W"             
2488222 |"Gaia DR3 6050675232830514048"      
2488222 |"NAME RX J1627.6-2404E"             
2488408 |"Gaia DR3 6049103961995537664"      
2488408 |"NAME Flying Saucer"                
2488518 |"Gaia DR3 6049071938717994880"      
2488518 |"NAME SR 12C"                       
2488518 |"NAME SR 12 AB c"                   
2488630 |"Gaia DR3 6049107569767351680"      
2488630 |"NAME SR 20 W"                      
2488630 |"NAME EM* SR 20W"                   
2488729 |"Gaia DR3 6049161514556593920"      
2488729 |"NAME Oph S2"                       
2488729 |"NAME rho Oph S2"                   
2488729 |"NAME S2 in rho Oph Cloud"          
2489291 |"Gaia DR3 6044932243091601920"      
2489291 |"NAME SPM 57603977"                 
2490631 |"Gaia DR3 4108629079061808640"      
2490631 |"NAME B 59-1"                       
2490631 |"NAME B59-1"                        
2490939 |"Gaia DR3 4108581830073089664"      
2490939 |"NAME B 59-2"                       
2490939 |"NAME B59-2"                        
2491668 |"Gaia DR3 4110788141995042048"      
2491668 |"NAME X-Ray Nova Oph 1993"          
2491684 |"HIP  84405"                        
2491684 |"NAME Guniibuu"                     
2498238 |"Gaia DR3 4064794264880111488"      
2498238 |"NAME Nova in Sgr"                  
2501645 |"NAME OKM2018 SWIFT J1818.7-2553"   
2501645 |"Gaia DR3 4053096388919082368"      
2501824 |"Gaia DR3 4076915349846977664"      
2501824 |"HIP  90496"                        
2501824 |"NAME Kaus Borealis"                
2503532 |"HIP  92855"                        
2503532 |"NAME Nunki"                        
2504688 |"Gaia DR3 6770313530317154560"      
2504688 |"HIP  94645"                        
2504688 |"NAME Gumala"                       
2509569 |"Gaia DR3 6242724798553127168"      
2509569 |"NAME UKS Ce-1"                     
2509569 |"NAME UKS Ce1"                      
2509569 |"NAME UKS-Ce1"                      
2510294 |"Gaia DR3 4126738310400321024"      
2510294 |"NAME NC 80"                        
2511975 |"Gaia DR3 4111368477921050368"      
2511975 |"NAME Little Ghost Nebula"          
2512392 |"Gaia DR3 4110236324513030656"      
2512392 |"NAME GF Star"                      
2513163 |"Gaia DR3 4068056034880304128"      
2513163 |"NAME Terzan 5 S2"                  
2515788 |"Gaia DR3 4066021251120282496"      
2515788 |"NAME Her 36SE"                     
2515788 |"NAME Herschel 36"                  
2515788 |"NAME Her 36"                       
2515934 |"Gaia DR3 4066021251120276992"      
2515934 |"NAME Her 36B"                      
2515934 |"NAME Herschel 36B"                 
2518331 |"NAME M8E-IR"                       
2518331 |"NAME M 8EIR"                       
2518331 |"NAME M 8E IR"                      
2518331 |"NAME M 8E"                         
2518331 |"NAME M8E"                          
2518331 |"Gaia DR3 4066064436979308160"      
2523163 |"Gaia DR3 4075705783885296640"      
2523163 |"HIP  92761"                        
2523163 |"NAME Ainalrami"                    
2525168 |"Gaia DR3 6770761168986617600"      
2525168 |"HIP  95124"                        
2525168 |"NAME Belel"                        
2528172 |"Gaia DR3 6307545647572172672"      
2528172 |"NAME FATH 703"                     
2529348 |"HIP  79374"                        
2529348 |"NAME Jabbah"                       
2529361 |"Gaia DR3 6245812948756034816"      
2529361 |"NAME Oph 2"                        
2529438 |"Gaia DR3 6245770063505264256"      
2529438 |"NAME Oph 1"                        
2529464 |"Gaia DR3 6245821126373768832"      
2529464 |"NAME Oph 3"                        
2529942 |"NAME OKM2018 SWIFT J1638.5-2095"   
2529942 |"Gaia DR3 4130110821798724608"      
2532034 |"Gaia DR3 4118318044307970560"      
2532034 |"NAME OKM2018 SWIFT J1734.9-2074"   
2532104 |"Gaia DR3 4117844871937789824"      
2532104 |"NAME G 4.4+6.4"                    
2533649 |"NAME OKM2018 SWIFT J1751.2-2020"   
2533649 |"Gaia DR3 4118821032108099584"      
2536242 |"HIP  89341"                        
2536242 |"NAME Polis"                        
2536919 |"Gaia DR3 4091318952090225664"      
2536919 |"NAME GGD 27 IRS"                   
2538390 |"Gaia DR3 4091646327353504384"      
2538390 |"NAME VLBI 1830-211"                
2539399 |"Gaia DR3 4086068199924917760"      
2539399 |"NAME WPV"                          
2539399 |"NAME Wakuda's Peculiar Variable"   
2540508 |"HIP  94141"                        
2540508 |"NAME Albaldah"                     
2544098 |"HIP  76333"                        
2544098 |"NAME Zubenelhakrabi"               
2550391 |"NAME [SVM2001b] 52b"               
2550391 |"NAME [TVH89] 268b"                 
2550391 |"Gaia DR3 4095627010432744832"      
2556209 |"Gaia DR3 6871816939095617408"      
2556209 |"NAME NC 86"                        
2556894 |"Gaia DR3 6875990375999580544"      
2556894 |"HIP 100345"                        
2556894 |"NAME Dabih Major"                  
2556967 |"Gaia DR3 6875990891389558400"      
2556967 |"HIP 100325"                        
2556967 |"NAME Dabih Minor"                  
2560165 |"Gaia DR3 4330532859324207360"      
2560165 |"HIP  80687"                        
2560165 |"NAME Timir"                        
2560657 |"Gaia DR3 4134074286337817344"      
2560657 |"NAME TOA V6"                       
2560666 |"Gaia DR3 4326511906643771904"      
2560666 |"NAME Oph 6"                        
2560667 |"Gaia DR3 4326516579568189568"      
2560667 |"NAME Oph 4"                        
2560669 |"Gaia DR3 4326534485289519104"      
2560669 |"NAME Oph 5"                        
2560868 |"Gaia DR3 4139249648912399232"      
2560868 |"NAME TOA V7"                       
2561035 |"HIP  84012"                        
2561035 |"NAME Sabik"                        
2565403 |"Gaia DR3 4098006349286134016"      
2565403 |"NAME M 17N-IRS 4"                  
2568995 |"Gaia DR3 4088957957015378560"      
2568995 |"NAME NC 82"                        
2577210 |"Gaia DR3 6880097807842527232"      
2577210 |"HIP 100027"                        
2577210 |"NAME Prima Giedi"                  
2577256 |"HIP 100064"                        
2577256 |"NAME Algedi"                       
2577256 |"NAME Giedi"                        
2577330 |"HIP 100310"                        
2577330 |"NAME Alshat"                       
2577787 |"Gaia DR3 6902139575705449344"      
2577787 |"NAME Mrk 509C"                     
2577787 |"NAME Mrk A"                        
2577787 |"NAME Mark A"                       
2578351 |"Gaia DR3 6319542659461082752"      
2578351 |"HIP  74785"                        
2578351 |"NAME Zubeneschamali"               
2578516 |"Gaia DR3 6320275483960723456"      
2578516 |"NAME Margon Star"                  
2580547 |"Gaia DR3 4141505881131938560"      
2580547 |"NAME Box Nebula"                   
2582684 |"Gaia DR3 4152669158277634688"      
2582684 |"NAME Red Square Nebula"            
2582815 |"Gaia DR3 4153781451718786176"      
2582815 |"NAME Kodaira 1"                    
2582815 |"NAME KOD 1"                        
